"platform","name","rate_per_1k","cost_per_1k","min_qty","max_qty","provider","id"
"twitter","Twitter Followers 30D refill","25.2","18","50","20000","wizsmm","8a07b3be-0ba2-4f8b-ad64-39e4269d4993"
"twitter","Bangladesh Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","8a8adcc7-e71d-4a0f-bbcc-49c841302c56"
"twitter","Twitter Retweets [Low Drop] [Fast Delivery] [1K/D] [0-1/H]","12.096","8.64","10","1000","wizsmm","949a839e-95c6-4ea0-95f7-ffa7f4655155"
"twitter","Twitter Impressions Engagements [Instant]","0.0336","0.024","100","2147483647","wizsmm","999c9d11-9156-4bda-a363-1513f7d0e8b3"
"twitter","Canada Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","9a6176ba-4f12-4721-9822-575ecc02cb03"
"twitter","Romania Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","9c134685-ddad-4932-90ba-08a328644dbc"
"twitter","Philippines Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","a08b5d25-120e-45df-8902-6343791ad0a5"
"twitter","Germany Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","a4a5f616-c062-465e-b4bc-d61bbb0b4cb2"
"twitter","Israel Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","a7e7b1bf-88bb-4c31-ade9-37e14f4049bc"
"twitter","Twitter Bookmarks [Low Drop] [Fast Delivery] [1K/D] [0-1/H]","12.096","8.64","10","1000","wizsmm","a9983558-675b-439e-a199-1513fda79e69"
"twitter","Germany Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","abd48f36-5f5c-429d-829f-13e6903aa954"
"twitter","Х - Twitter Likes ","15.75","11.25","20","5000","wizsmm","ac151694-483a-4921-a387-9b20cee80392"
"twitter","France Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","b1dbc4cb-2788-4654-acd4-108d4ba700bf"
"twitter","NEW -- Twitter  Tweet Bundle ORGANİC Impression ","0.28","0.2","100","100000000","wizsmm","b71592ca-e08e-4c70-8127-31b0aaad8baa"
"twitter","Twitter Comments [CUSTOM] [Refill: No] [Max: 50K] [Start Time: 0-1 Hr] [Speed: 1K/D]","52.024","37.16","5","10000","wizsmm","b994bf73-4039-45ef-9726-713208e9b42c"
"twitter","X - Twitter Nigeria Comments [5K] [UNIQUE VOTES]🇳🇬","41.776","29.84","50","5000","wizsmm","baee309b-9bec-4b71-b9e8-aa802eb4a3b4"
"twitter","Twitter Africa Views","0.028","0.02","100","100000000","wizsmm","bff364e6-e6bf-46be-bba7-af34d76753e1"
"twitter","Taiwan Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","c196a00b-7ae6-496c-a5ff-a5f30834da27"
"twitter","Twitter Tweet/Video Views + Impressions + Engagements + Details + Profile Visits | Instant | Day 100M","0.014","0.01","100","100000000","wizsmm","c39b54f2-b056-4339-8988-0430edd076b8"
"twitter","Australia Traffic from Twitter","0.56","0.4","500","1000000","wizsmm","c3b25884-e42f-4bca-af4c-f426d2ad4d27"
"twitter","Poland Traffic from  Twitter","0.56","0.4","500","1000000","wizsmm","d1c1b319-a824-4618-999f-551b6d28e665"
"twitter","USA Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","c7650db2-a3d0-49cc-adc1-a176eeb5a1c1"
"twitter","Twitter Tweet Views","0.0294","0.021","100","2147483647","wizsmm","c796c5db-4d7a-4031-b0e7-e3ac63a779b2"
"twitter","Twitter Likes - [ Max - 10k ] [ 5k-10k/day ] [ High Quality, 30 Days Refill ] INSTANT","6.594","4.71","10","10000","wizsmm","c7ff9c85-466d-4f74-97c7-f8aebe6b93a0"
"twitter","Twitter Hashtag Click [Instant]","0.014","0.01","100","100000000","wizsmm","cb1fdc90-0eda-4147-af20-f94002af1138"
"twitter","Twitter Detail Click [Instant]","0.014","0.01","100","100000000","wizsmm","ce106de5-f657-44eb-87d5-b8ed51ca3b39"
"twitter","Twitter Views - [ Provider Service ] INSTANT","0.0294","0.021","100","2147483647","wizsmm","0382ebe4-a523-4703-a723-2a774dc17178"
"twitter","Twitter Comments [RANDOM] [UNITED STATES]","55.51","39.65","10","250","wizsmm","96c5cb2e-58f0-496d-9667-e08c9f9e6b8d"
"twitter","Twitter Comments [CUSTOM] [UNITED STATES]","74.018","52.87","10","250","wizsmm","b4777446-0ccb-45f1-9ca4-89166cad22c6"
"twitter","Twitter Comments [RANDOM] [ARAB]","55.51","39.65","10","250","wizsmm","da1e77b7-17c8-4b5b-82c5-37e00cc15ad8"
"twitter","Twitter Comments [CUSTOM] [ARAB]","74.018","52.87","10","250","wizsmm","7a355fa6-e112-468c-abb8-e55323fe542a"
"twitter","Twitter Comments [CUSTOM][100][UK]","74.018","52.87","10","250","wizsmm","7966ae32-ec78-450c-9840-de1e39484849"
"twitter","Twitter Comments [RANDOM] [100] [BRAZIL]","55.51","39.65","10","250","wizsmm","b04800ca-20fc-4d28-ac30-73a042ed7fb6"
"twitter","Twitter Comments [RANDOM][100][UK]","55.51","39.65","10","250","wizsmm","2857d955-7b2c-494c-8f09-14f8bcc93d01"
"twitter","Twitter Comments [RANDOM] [100] [JAPAN]","55.51","39.65","10","250","wizsmm","b5b598bd-ea09-4663-ad12-7f070fdc6ad1"
"twitter","Twitter Comments [CUSTOM] [100] [JAPAN]","74.018","52.87","10","250","wizsmm","98985b1a-665a-43c5-a3e8-9dc287bea07d"
"twitter","Twitter Re-tweets  HQ ✅","22.4","16","50","25000","wizsmm","06802086-d325-408a-8d55-418dfe34b7db"
"twitter","Twitter Re-tweets  NR ✅","18.2","13","50","10000","wizsmm","e5d3069b-aca4-44fe-9ba4-d1a9569009dd"
"twitter","Twitter Followers NR ✅","16.8","12","50","2000","wizsmm","5858c9db-bf17-4fad-8fe3-612e0ebb0a46"
"twitter","Twitter Followers  R30 ✅","29.4","21","50","2000","wizsmm","e9b53794-2c88-4ca9-be03-397de1b8c8ad"
"twitter","Twitter Likes  NR ✅","10.08","7.2","50","10000","wizsmm","3822ded7-4493-46ce-b4a9-d3348eed6180"
"twitter","Twitter Costum  Comments ✅","364","260","5","1000","wizsmm","061b23c4-cc47-4499-a9a3-1648497617a0"
"twitter","Twitter Tweets ✅","67.2","48","50","10000","wizsmm","3901e75e-094a-49cc-9021-8765ee08217b"
"twitter","Twitter Followers  HQ ✅","25.2","18","50","25000","wizsmm","aeae802b-e829-4e9c-8413-00a9f12f7902"
"twitter","Twitter Likes/Favorites HQ ✅","21","15","50","10000","wizsmm","d6d14eb9-0cb6-4be7-98e5-203c2f14edff"
"twitter","Twitter Comments Likes  HQ 🔝","21","15","50","5000","wizsmm","eea2837a-4acd-475c-a272-c35219b4c9ce"
"twitter","Twitter random positive comments 🆕","33.6","24","5","50000","wizsmm","9f30dd41-bd9c-405e-8cde-8ddd97146fae"
"twitter","NEW - Twitter Organic Views","0.028","0.02","100","100000000","wizsmm","19bde162-dbe3-4c59-a561-18940b9897bf"
"twitter","Twitter =  (  impression Eng - Detail Expand- Profile Click )","0.056","0.04","100","2147483647","wizsmm","6e4308f7-442a-47aa-8a3f-12163c043c1a"
"twitter","Twitter views cheap services -  0-1 mn completed","0.014","0.01","100","2147483647","wizsmm","e0c5ac1c-7d79-4b4a-b405-74798b876f7b"
"twitter","Twitter Tweet Views - İmpression","0.014","0.01","100","2147483647","wizsmm","2e2ef835-bc6b-407d-87ac-c01fe72b2367"
"twitter","Twitter  LİKE- FAV   (0-5 Min)  (🆂🆄🅿🅴🆁🅵🅰🆂🆃)","1.358","0.97","10","15000","wizsmm","8a426ed1-e35a-466d-a34b-1efd3fd7f02a"
"twitter","Twitter 5 K Favorite","4.606","3.29","10","20000","wizsmm","24f60ee1-d42e-4daa-9638-5d39f5edbab6"
"twitter","Twitter FAVORİ - Organic","5.138","3.67","10","20000","wizsmm","c47d5c81-8274-4321-9911-56c219a1d3b6"
"twitter","Twitter Real Likes | Start: 0-1 Minutes | SuperFast |","5.418","3.87","10","20000","wizsmm","e146d002-04ca-4cd5-8b1f-4835db1b3cb5"
"twitter","Twitter likes - Fast","5.74","4.1","10","20000","wizsmm","3bb34f7e-43db-44d7-967d-322f04ecbbe7"
"twitter","Twitter iNSTANT | FAST FAVORİ","5.418","3.87","10","20000","wizsmm","2c6b6659-8a3e-4c53-b58b-439ed7c60ad6"
"twitter","Twitter RT - Non Dop","3.206","2.29","100","5000","wizsmm","e43c80ad-a623-4eb7-a3ce-0776a02331d2"
"twitter","Twitter ReTweet ( 0-5 Min)  (🆂🆄🅿🅴🆁🅵🅰🆂🆃)","1.862","1.33","100","1000","wizsmm","e42dd974-4571-4ca5-bbff-b7be75f1d395"
"twitter","Twitter ReTweet","3.206","2.29","100","10000","wizsmm","c48e140f-69a9-4b49-8a37-383422f4d69e"
"twitter","Twitter Comment - Fast  [No Refil]","16.38","11.7","5","1000","wizsmm","6ca7ea43-a398-4236-b3bf-e4654f22e76e"
"twitter","Twitter Quete Retweet","4.914","3.51","10","1000","wizsmm","70b3536f-9f87-4159-a414-88bf6a03b8ad"
"twitter","Twitter Views Max 1M / 0-15 Min","0.028","0.02","100","100000000","wizsmm","f1e548b0-a809-4050-88c1-a9d534c57497"
"twitter","Twitter Quete Retweet + (Username)","5.74","4.1","50","50000","wizsmm","c127cc48-62d2-40a6-a878-57903845f14a"
"twitter","Twitter Video Views + Impressions + Profile Clicks [Fast]","0.014","0.01","100","217545811","wizsmm","80295a59-e4dc-4126-ace1-9501c76279fb"
"twitter","Twitter Impressions [Lifetime] [Instant]","0.028","0.02","100","100000000","wizsmm","cceac8e4-009a-4656-860a-fb5b3a7cc40b"
"twitter","Twitter Hashtag Click [Lifetime] [Instant]","0.378","0.27","100","10000000","wizsmm","e683dd0f-a927-4bff-8e37-a49c39cb959a"
"twitter","Twitter Livestream Views [5 Min]","1.75","1.25","100","9999","wizsmm","70234f0f-d635-4b06-bc23-37fc81138609"
"twitter","Twitter Livestream Views [15 Min]","5.054","3.61","100","9999","wizsmm","4b3679e8-269b-4b8e-8b0e-9e7458e2b42f"
"twitter","Twitter Livestream Views [30 Min]","9.716","6.94","100","9999","wizsmm","cfdad14b-47b9-40b5-ac5c-005c6575c94c"
"twitter","Twitter Livestream Views [45 Min]","14.378","10.27","100","9999","wizsmm","cd3e84ad-fcdb-4453-b0ed-f9c4bc54ee24"
"twitter","Twitter Livestream Views [60 Min]","18.648","13.32","100","9999","wizsmm","aeb77367-a487-4110-8813-49209f37c54e"
"twitter","Twitter Livestream Views [90 Min]","27.188","19.42","100","9999","wizsmm","26459572-1722-44da-8b0a-0dcd25efa581"
"twitter","Twitter Livestream Views [120 Min]","36.512","26.08","100","9999","wizsmm","04b01d07-1283-4f44-b118-4dd114952686"
"twitter","🐥 S25 - Twitter NFT Female Followers | Max 1K | 100% NFT Users | 300 per Day","15.176","10.84","10","1000","wizsmm","8f1ebf42-a31b-4402-8d0b-a97da30249e5"
"twitter","🐥 S25 - Twitter NFT Followers | Max 5K | 100% NFT Users | 300 per Day","15.652","11.18","10","5000","wizsmm","a0adab23-dbd9-4e71-9d2c-52c5c8369636"
"twitter","🐥 S25 - Twitter NFT Followers | Max 100K | 100% NFT Users | 200 per Day","16.114","11.51","10","100000","wizsmm","d14ac819-0dea-425a-bdeb-3c025f3bb8aa"
"twitter","🐥 S25 - Twitter NFT Follower | Max 100K | 30 Days Refill ♻️ | Max 100K | Cancel Button | 300 per Day","25.606","18.29","100","100000","wizsmm","9923d8c4-e4d8-4506-b2fa-8ff1638b0f00"
"twitter","🐥 S67 - Twitter NFT Like | 7 Days Automatic Refill ♻️ | Max 2500 | 100% NFT Users | Quick Starts","2.282","1.63","10","2500","wizsmm","ba350c6b-dfb7-452c-a24d-b0f1162b1cc5"
"twitter","🐥 S91 - Twitter NFT Likes | Max 2K | Users with NFT Profile Picture | 100 per hour","58.66","41.9","100","2000","wizsmm","a0f230c1-af88-4dc0-ae73-eebe8e237fa7"
"twitter","🐥 S34 - Twitter NFT Likes | Max 500 | Users with NFT Profile Picture | 100 per hour","34.132","24.38","10","4000","wizsmm","fcc33a54-5508-4091-af27-d7ec1671d3b5"
"twitter","🐥 S91 - Twitter NFT Retweet | Max 2K | Users with NFT Profile Picture | 500 per day","89.894","64.21","100","2000","wizsmm","9c67235e-aa15-4daf-b690-bace3cdd20c6"
"twitter","🐥 S34 - Twitter NFT Likes + 25% Retweet | Max 500 | 100% NFT Users | No guarantee | Fast Starts","44.94","32.1","10","4000","wizsmm","be59793f-8e3c-4bbd-86f7-2effe136d691"
"twitter","🐥 S34 - Twitter NFT Likes + 50% Retweet | Max 500 | 100% NFT Users | No guarantee | Fast Starts","56.882","40.63","10","4000","wizsmm","79dcfcbf-7409-4ed0-9f36-00a77f315c16"
"twitter","🐥 S34 - Twitter NFT Follower | 100% Female Users | Max 500 | No guarantee | Quick Starts | 5K per day","66.36","47.4","10","4000","wizsmm","a1616f3c-0e08-42fc-9b77-e0201f5ea554"
"twitter","🐥 S34 - Twitter NFT Follower | 100% NFT Users | Max 500 | No guarantee | Quick Starts | 5K per day","77.728","55.52","10","4000","wizsmm","a87bedee-547f-4b07-b7f4-87f1efc9290f"
"twitter","🐥 S27 - Twitter NFT Custom Comment | Max 5K | Global Users | Starts in 0-12 Hours | No Refill","59.248","42.32","3","1000","wizsmm","f190d720-c7b1-45ff-92da-dc8c0d21d278"
"twitter","🐥 S3 - Twitter NFT Special Comment | Max 1K | Real NFT Users | Instant Starts","265.412","189.58","1","1000","wizsmm","a63b668d-c13e-47e1-9282-9d1e9c13f18b"
"twitter","Twitter Retweets | Active Users 100% REAL | Lifetime Warranty","16.002","11.43","10","100000","wizsmm","cee467aa-7f81-4307-98b0-a93d2ee28fab"
"twitter","🇺🇸 Twitter USA Followers | Max 100K ⎜100% HQ Users⎜R90 | Non Drop | 2K/D ⛔","8.064","5.76","10","100000","wizsmm","475b537e-9f17-4a5d-afcf-5a78fd08e787"
"twitter","🇺🇸 Twitter USA Like | Max 100K ⎜100% HQ Users⎜R90 | Non Drop | 2K/D ⛔","1.974","1.41","100","5000","wizsmm","194e3be5-249c-4d6b-9237-d0984d61cd91"
"twitter","🇺🇸 Twitter USA Retweet | Max 100K ⎜100% HQ Users⎜R90 | Non Drop | 2K/D ⛔","1.96","1.4","100","2000","wizsmm","ae2063a9-efa8-4825-b754-f36cd9a77619"
"twitter","Twitter Followers [Real] [World Wide] [1K/D] [0-1/H]","43.68","31.2","1","15000","wizsmm","e22f94a0-53bf-4835-9442-9594c1d31185"
"twitter","Twitter Likes [Real] [World Wide] [1K/D] [0-1/H]","7.896","5.64","1","15000","wizsmm","32206669-8fc6-4d22-90f2-e2d42103e7a5"
"twitter","Twitter Retweets [Real] [World Wide] [1K/D] [0-1/H]","60.48","43.2","1","15000","wizsmm","cc2d45e4-1402-463a-a677-4e5968eb7b8d"
"twitter","Twitter Random Comments [Real] [World Wide] [1K/D] [0-1/H]","32.928","23.52","1","15000","wizsmm","0109ed51-1501-4c97-830c-13026053a312"
"twitter","Twitter Join Community [Real] [World Wide] [1K/D] [0-1/H]","43.68","31.2","1","15000","wizsmm","d575d8d1-a98d-4f0d-8ee6-2f21100f8db2"
"twitter","Twitter Post / Profile Views [Real] [World Wide] [1K/D] [0-1/H]","7.896","5.64","1","15000","wizsmm","0cb70e5b-64c3-4c35-af1f-5e00e1cd8d44"
"twitter","Twitter Shares [Real] [World Wide] [1K/D] [0-1/H]","57.96","41.4","1","15000","wizsmm","c80c3826-1750-42c8-aeb5-f23f24105089"
"twitter","Twitter Real Followers [Low Drop] [30 Days Refill] [50K/D] [0-1/H]","7.728","5.52","10","100000","wizsmm","c829ccad-06cc-4189-8b85-34f59557222a"
"twitter","🇺🇸 CoinMarketCap USA Post Views [Redirected from Twitter/X]","0.532","0.38","1000","880000","wizsmm","03ba9347-40e5-4842-83bf-fbb3d86ed112"
"twitter","Twitter Followers [English Speakers] [Real] [1K/D] [0-1/H]","43.68","31.2","1","4000","wizsmm","1f61a983-de3c-4542-9a1c-60cd3f2d8945"
"twitter","Twitter Followers [Russian Speakers] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1000","wizsmm","d2754594-64ff-4433-b8af-775f78d7ea92"
"twitter","Twitter Followers [Arabic Speakers] [Real] [1K/D] [0-1/H]","43.68","31.2","1","2500","wizsmm","21e603aa-1976-45fe-a255-defd18105add"
"twitter","Twitter Followers [Spanish Speakers] [Real] [1K/D] [0-1/H]","43.68","31.2","1","2000","wizsmm","a32d470e-0d78-4b51-ad68-cc1e1507aa34"
"twitter","Twitter Followers [French Speakers] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1000","wizsmm","68b0e964-0c13-452e-8ee2-359c0dba445e"
"twitter","Twitter Followers [European] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1500","wizsmm","76e015ec-59ef-4fea-a6ac-80052c51a7b6"
"twitter","Twitter Followers [African] [Real] [1K/D] [0-1/H]","43.68","31.2","1","2500","wizsmm","6b975f61-f7f9-4c79-899f-fbdfebb483b9"
"twitter","Twitter Followers [Indian] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1500","wizsmm","85eb7101-68f2-4a28-940c-69d03bd3aabf"
"twitter","Twitter Followers [Latin] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1500","wizsmm","809b161c-9b70-4a2a-bb62-464ea91eb33e"
"twitter","Twitter Followers [USA] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1000","wizsmm","f8634cd2-a88f-4ba3-ac58-e804e9eea761"
"twitter","Twitter Followers [Pakistan] [Real] [1K/D] [0-1/H]","43.68","31.2","1","1500","wizsmm","4927679d-0b7e-4423-8885-beb28781ffdc"
"twitter","Twitter Likes [No Refill] [500-1K/D] [0-1/H]","6.384","4.56","10","30","wizsmm","0f7445ef-b11e-459b-a049-6f8b9b781273"
"twitter","Twitter Likes [30 Days Refill] [500-1K/D] [0-1/H]","7.392","5.28","10","30","wizsmm","4288af44-ebcc-4e54-91b1-f63ccd146cec"
"twitter","Twitter Retweets [No Refill] [500-1K/D] [0-1/H]","20.328","14.52","10","200","wizsmm","66f41db6-4829-4f62-be0f-b64461cea020"
"twitter","Twitter Retweets [30 Days Refill] [500-1K/D] [0-1/H]","27.72","19.8","10","200","wizsmm","71b2eb67-5dcf-427b-a4cc-fe701ee2bb8e"
"twitter","Twitter Likes + Retweets [30 Days Refill] [500-1K/D] [0-1/H]","21.252","15.18","10","200","wizsmm","494a05e0-b4fb-4a17-9b9c-2d468f1c44aa"
"twitter","Twitter Followers [Low Drop] [No Refill] [500-1K/D] [0-1/H]","12.754","9.11","10","10000","wizsmm","90aebfc1-2cfc-44c4-8e95-5ec7261b04db"
"twitter","Twitter Costum Comments [500-1K/D] [0-1/H]","52.206","37.29","3","1000","wizsmm","144e5704-c244-4c69-95e2-3aa25ea6b5b5"
"twitter","Twitter Random Comments [500-1K/D] [0-1/H]","52.206","37.29","3","1000","wizsmm","a6c4ac2d-b5d7-4cde-9a9a-5b800803058c"
"twitter","Twitter Tweet Views [2M++/DAY] [FAST] [INSTANT]","0.014","0.01","100","100000000","wizsmm","975e255b-412c-4fa5-aeb6-b96b4abcd2e6"
"twitter","Twitter Tweet Views [Last 5 Tweets] [2M++/DAY] [FAST] [INSTANT]","0.07","0.05","100","100000000","wizsmm","01e71065-e05a-4498-8408-79f9c09a7bf0"
"twitter","Twitter Tweet Views [Last 10 Tweets] [2M++/DAY] [FAST] [INSTANT]","0.126","0.09","100","100000000","wizsmm","d11ea339-bfd5-411c-92e4-d7ac7ca6d202"
"twitter","Twitter Tweet Views [Last 20 Tweets] [2M++/DAY] [FAST] [INSTANT]","0.238","0.17","100","100000000","wizsmm","4a586664-8ec0-40fe-a9c9-d3d998f39362"
"twitter","Twitter Tweet Views [Last 50 Tweets] [2M++/DAY] [FAST] [INSTANT]","0.462","0.33","100","100000000","wizsmm","f623a6c1-a28b-4a33-b906-3ecef6c15699"
"twitter","Twitter Tweet Views [Last 100 Tweets] [2M++/DAY] [FAST] [INSTANT]","0.924","0.66","100","100000000","wizsmm","5ac0a84d-ca4f-44ee-a08c-ad026abed1c2"
"twitter","Twitter Tweet Views [Last 200 Tweets] [2M++/DAY] [FAST] [INSTANT]","1.918","1.37","100","100000000","wizsmm","4d62293b-07d8-4b30-b786-db2593678bae"
"twitter","Vietnam Traffic from Twitter [LQ]","0.238","0.17","88","88888888","wizsmm","cef4e871-34d3-4b7d-94f7-c185b60a48be"
"twitter","Twitter Monetizatible Views [Millions Daily] [Instant]","0.084","0.06","100","100000000","wizsmm","110fafee-04c3-466e-8297-9612c312df50"
"twitter","Twitter Monetizatible Views [Min 1M] [Millions Daily] [Instant]","0.042","0.03","1000000","100000000","wizsmm","27fb5ade-8067-44c8-81b3-98fa5d29cf07"
"twitter","Twitter Monetizatible Views [Min 500K] [Millions Daily] [Instant]","0.028","0.02","5000000","100000000","wizsmm","4d75f6df-93aa-437a-86b2-c5d6cf7efcc2"
"twitter","Twitter Likes [World Wide] [Refill: No] [Max: 100K] [Start Time: INSTANT] [Speed: Up to 100K/D]","3.024","2.16","100","100000","wizsmm","ccb7acc6-95c8-48b6-8d0e-4bc8c1550557"
"twitter","Twitter Followers [World Wide] [Refill: 30 Days] [Max: 5K] [Start Time: INSTANT] [Speed: Up to 1K/D]","4.788","3.42","10","5000","wizsmm","9191fe7e-86d1-4ef4-b8fb-f05a6894b2ac"
"twitter","Twitter Likes [Real Global - High Quality] [Almost No Drop] [30 Days Guarantee] [1K/D] [Instant]","30.24","21.6","10","5000","wizsmm","ea4b0af6-da44-4ab9-afd7-18a3e90003c5"
"twitter","Twitter Followers [Real Global - High Quality] [Almost No Drop] [30 Days Guarantee] [1K/D] [Instant]","47.04","33.6","10","5000","wizsmm","89471796-a6b9-4957-812d-367c1c64bbfd"
"twitter","Twitter USA Followers [Cancel Enabled] [1K/D] [0-1/H]","31.92","22.8","10","1000","wizsmm","ededbe79-071b-4f48-9b9e-9f61a96eadd1"
"twitter","Twitter USA Followers [Cancel Enabled] [1K/D] [0-1/H]","32.76","23.4","10","5000","wizsmm","db075a46-3ee3-45bf-9a1a-6aa3f6556196"
"twitter","Twitter USA Followers [Cancel Enabled] [1K/D] [0-1/H]","33.6","24","10","50000","wizsmm","ba04a57c-e8cc-45c4-b3b0-7e56ee9275b0"
"twitter","Twitter USA Followers [30 Days Refill] [Cancel Enabled] [1K/D] [0-1/H]","42","30","100","50000","wizsmm","4a393317-2bbc-4147-bca4-4a0aafba987f"
"twitter","Twitter NFT Followers [Cancel Enabled] [1K/D] [0-1/H]","13.44","9.6","10","1000","wizsmm","d01e982f-b9b6-46f1-aad9-dd655246c318"
"twitter","Twitter NFT Followers [Cancel Enabled] [1K/D] [0-1/H]","13.86","9.9","10","5000","wizsmm","4dfde56e-e641-4a39-a91b-7b3593a3e891"
"twitter","Twitter NFT Followers [Cancel Enabled] [1K/D] [0-1/H]","14.28","10.2","10","100000","wizsmm","e1e03ae5-2397-406e-83c9-ccda8438dc61"
"twitter","Twitter NFT Followers [30 Days Refill] [1K/D] [0-1/H]","22.68","16.2","100","100000","wizsmm","69335e4e-a782-435f-9f59-3fb149d27eea"
"twitter","Twitter Followers [East Asia] [Japan &amp;amp; Hong Kong &amp;amp; Korea] [Cancel Enabled] [1K/D] [Instant]","31.92","22.8","10","1000","wizsmm","b4e79e27-e1d5-4025-93d6-7dcdef586866"
"twitter","Twitter Followers [East Asia] [Japan &amp;amp; Hong Kong &amp;amp; Korea] [Cancel Enabled] [1K/D] [Instant]","32.76","23.4","10","5000","wizsmm","599f695a-1140-4053-963e-ec86050fa307"
"twitter","Twitter Followers [East Asia] [Japan &amp;amp; Hong Kong &amp;amp; Korea] [Cancel Enabled] [1K/D] [Instant]","33.6","24","10","50000","wizsmm","7b81edd6-c3d0-4527-96af-8b1fcf807b03"
"twitter","Twitter Followers [East Asia] [Japan &amp;amp; Hong Kong &amp;amp; Korea] [30 Days Refill] [Cancel Enabled] [1K/D] [Instant]","42","30","100","50000","wizsmm","04d31979-170f-4c7c-8445-fc8f739ae463"
"twitter","Twitter (X) | Followers [👤 Real Users]","80.64","57.6","1","1500","wizsmm","f25b2561-09f2-40f9-a3fa-04a9aaab4c7b"
"twitter","Twitter (X) | Followers [NFT Interest] [👤 Real Users]","80.64","57.6","1","1000","wizsmm","59892a91-a287-420b-aaf6-5a6376c58d06"
"twitter","Twitter (X) | Followers [Crypto Interest] [👤 Real Users]","80.64","57.6","1","1000","wizsmm","37358e69-e799-4c41-8483-d531e4b076ec"
"twitter","Twitter (X) | Followers [Men] [👤 Real Users]","80.64","57.6","1","500","wizsmm","d2177fc4-91d9-470c-8445-974862a1d0c8"
"twitter","Twitter (X) | Followers [Women] [👤 Real Users]","80.64","57.6","1","500","wizsmm","d99ba7dc-1c21-4a17-940a-05b34a5d69da"
"twitter","Twitter (X) | Followers [USA 🇺🇸] [👤 Real Users]","107.562","76.83","1","50","wizsmm","636721bf-fe91-4860-9869-7433715222d7"
"twitter","Twitter (X) | Followers [UK 🇬🇧] [👤 Real Users]","107.562","76.83","1","50","wizsmm","e0b95b5f-ad52-4909-892d-b35580a04efb"
"twitter","Twitter (X) | Followers [Australia 🇦🇺] [👤 Real Users]","107.562","76.83","1","50","wizsmm","9e018489-d7b6-4534-acb6-c1fd2b1e8771"
"twitter","Twitter (X) | Followers [France 🇫🇷]  [👤 Real Users]","107.562","76.83","1","50","wizsmm","a2dbf30c-f604-4be5-a9db-08918121176d"
"twitter","Twitter (X) | Followers [Brazil 🇧🇷] [👤 Real Users]","107.562","76.83","1","50","wizsmm","290af932-e1e8-4ddc-ae22-5f6a4962b5aa"
"twitter","Twitter (X) | Followers [Russia 🇷🇺] [👤 Real Users]","107.562","76.83","1","500","wizsmm","d061289f-b579-4db0-99fe-aa716d30d8ef"
"twitter","Twitter (X) | Likes [👤 Real Users]","48.384","34.56","1","1500","wizsmm","c5cda1d5-4e30-4161-9bcf-90b58569795d"
"twitter","Twitter (X) | Likes [Men] [👤 Real Users]","48.384","34.56","1","500","wizsmm","3ec08a76-c10c-4869-b37a-90afb7ec0b11"
"twitter","Twitter (X) | Likes [Women] [👤 Real Users]","48.384","34.56","1","500","wizsmm","f3dda990-3689-4863-9f4d-e95e94119b8b"
"twitter","Twitter (X) | Likes [NFT Interest] [👤 Real Users]","56.448","40.32","1","300","wizsmm","ee7fa5f8-6517-46ae-84bd-86d2c89e72d9"
"twitter","Twitter (X) | Likes [Crypto Interest] [👤 Real Users]","56.448","40.32","1","200","wizsmm","5e672853-00d5-4528-8637-c94048a8b493"
"twitter","Twitter (X) | Likes [USA 🇺🇸] [👤 Real Users]","56.448","40.32","1","500","wizsmm","6fe93637-6585-4dda-bca6-18908169dc12"
"twitter","Twitter (X) | Likes [UK 🇬🇧] [👤 Real Users]","56.448","40.32","1","500","wizsmm","8a4c8ad8-ce64-4729-a303-944a4fd4cf05"
"twitter","Twitter (X) | Likes [Australia 🇦🇺] [👤 Real Users]","56.448","40.32","1","500","wizsmm","f9bcb792-af41-4766-9142-dafa0e71a268"
"twitter","Twitter (X) | Likes [Germany 🇩🇪] [👤 Real Users]","56.448","40.32","1","500","wizsmm","f3d11cd5-4b78-47f6-9d48-3dd44801240c"
"twitter","Twitter (X) | Likes [France 🇫🇷] [👤 Real Users]","56.448","40.32","1","500","wizsmm","4fab7867-75ec-4b7d-9b01-e02d76b85a3c"
"twitter","Twitter (X) | Likes [Italy 🇮🇹] [👤 Real Users]","56.448","40.32","1","500","wizsmm","ae55b300-f203-4840-8163-4c83d24a8379"
