"platform","name","rate_per_1k","cost_per_1k","min_qty","max_qty","provider","id"
"facebook","Facebook Egypt Wow Reactions 😲 [Lifetime] [200-500/D] [0-24/H]","1.68","1.2","200","20000","wizsmm","4e495360-cdc8-4c43-89eb-a77f1d87bc33"
"facebook","Facebook Egypt Sad Reactions 😥 [Lifetime] [200-500/D] [0-24/H]","1.68","1.2","200","20000","wizsmm","2cd7f7b2-3d2e-4d39-9587-cbc4c2554552"
"facebook","Facebook Egypt Angry Reactions 😡 [Lifetime] [200-500/D] [0-24/H]","1.68","1.2","200","20000","wizsmm","f21390cf-288a-457a-9f9f-74c8ea7219e5"
"facebook","Facebook Egypt Mix Reactions 👍🏻❤️🥰 [Lifetime] [200-500/D] [0-24/H]","1.68","1.2","200","20000","wizsmm","d253103b-ef06-4c4b-bdf1-0e6adf160088"
"facebook","Facebook Egypt Care Reactions 🤗 [Lifetime] [200-500/D] [0-24/H]","1.68","1.2","200","20000","wizsmm","5ec277bf-251a-4bbf-825a-52bc09be3c11"
"facebook","Facebook Egypt Followers [Lifetime] [200-500/D] [0-24/H]","1.848","1.32","1000","20000","wizsmm","a78a36c6-faf0-4efd-8e21-7cf16b98ab76"
"facebook","Facebook Followers [High Quality] [No Refill] [100K/D] [Instant]","0.742","0.53","50","100000","wizsmm","ec5c7488-949d-48ff-81b4-fe4b24d5cd83"
"facebook","Facebook Video Views [10 Seconds] [Max: 1M] [Start Time: 0-1 Hr] [Speed: 50K/Day] 💧","0.9555","0.6825","500","20000000","wizsmm","cc0257ed-d4b2-4e1b-bf7b-b7e158d22c0d"
"facebook","Facebook Followers [High Quality] [90 Days Refill] [100K/D] [Instant]","1.078","0.77","50","100000","wizsmm","2aff4b2c-0cf0-49b9-bace-8d7725baec19"
"facebook","Facebook Followers [High Quality] [365 Days Refill] [100K/D] [Instant]","1.218","0.87","50","100000","wizsmm","e5987fad-8c36-4184-a7b0-9b669496b3a6"
"facebook","Facebook Followers [High Quality] [Lifetime Refill] [100K/D] [Instant]","1.344","0.96","50","100000","wizsmm","ff10f764-099f-4eae-8751-5335e83bb5e1"
"facebook","Facebook Love Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","bc0d255f-5985-43ad-8053-e602a3b11d41"
"facebook","Facebook Care Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","62f9ffd3-6412-481a-b2d6-e6a0a78f5c6e"
"facebook","Facebook Wow Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","9ed38f43-30cf-4535-88cd-164c3379b8ac"
"facebook","Facebook Sad Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","16641c59-bc5e-452c-8fb3-cff5b6495324"
"facebook","Facebook Haha Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","ce1d63d9-0890-48f8-aff0-cf92d15cc343"
"facebook","Facebook Angry Reactions [100K/D] [Instant]","0.392","0.28","10","500000","wizsmm","9936871e-5385-4738-8938-d264783524cf"
"facebook","Facebook Like Reactions [100K/D] [Instant]","0.392","0.28","50","500000","wizsmm","99d52d67-2c51-4b26-9c94-d1764f12c20e"
"facebook","Facebook Followers [100K/D] [Instant]","0.392","0.28","50","500000","wizsmm","66284e57-eb82-4fcd-976b-e5b7166f46c9"
"facebook","🇮🇳 FACEBOOK COMMENTS [RANDOM] [INDIAN] [100] [NON-DROP]","22.68","16.2","5","100","wizsmm","914627e3-ee2f-452e-b8d5-4fdd3fb24918"
"facebook","🇮🇳 FACEBOOK COMMENTS [EMOJI] [INDIAN] [100] [NON-DROP]","22.68","16.2","5","100","wizsmm","00427eef-a2a2-415d-a042-4ca60a99d21e"
"facebook","🇮🇳 FACEBOOK COMMENTS [CUSTOM] [INDIAN] [100] [NON-DROP]","22.68","16.2","5","100","wizsmm","d6bd9768-cb32-403b-ba79-0be922b3b2ea"
"facebook","🇮🇳 FACEBOOK SHARES INDIAN [5K]","22.68","16.2","5","5000","wizsmm","b6f4d233-f922-4ceb-bcf5-49f4fc4c4909"
"facebook","Facebook Post Reaction Like [👍] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","82ebe244-da62-4af8-998d-895f06d0d349"
"facebook","Facebook Post Reaction Angry [😡] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","cd3ad5e2-700f-48b4-aaf9-960bec8c68e9"
"facebook","Facebook Post Reaction Love [❤️] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","2d41cefb-2f2e-4534-8b3d-eb754fb56e56"
"facebook","Facebook Post Reaction Wow [😲] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","29659dbb-c320-4430-855f-4b15ce796cd9"
"facebook","Facebook Post Reaction Care [🤗] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","5f9a0afb-15ae-4b3b-9528-ee478189d84a"
"facebook","Facebook Post Reaction Sad [😥] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","77846eed-ea95-4c7a-bd44-a1c960b9984e"
"facebook","Facebook Post Reaction Haha [😂] [World Wide] [High Quality] [Instant]","0.238","0.17","10","250000","wizsmm","79f985bd-8d80-4138-aa6d-2bf4ccf37dcb"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | No Refill","0.336","0.24","10","100000","wizsmm","b6687e50-4cc2-456d-bf3b-12054941fa02"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | 30 Days Refill","0.462","0.33","10","100000","wizsmm","4482c271-fcab-4d6f-96d4-f2febb8c753c"
"facebook","Facebook Post Likes [EMOTICONS] [WOW 😲] [Refill: 30 Days] [Max: 10K] [Start Time: 1 Hour] [Speed: 10K/Day]","0.665","0.475","10","1000000","wizsmm","ccd3c25b-6ff2-4656-bb00-f47229b32281"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | 60 Days Refill","0.546","0.39","10","100000","wizsmm","78c37579-e5b6-4624-95e2-380665e68437"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | 90 Days Refill","0.616","0.44","10","100000","wizsmm","3f8db091-89db-4787-a472-799861fed899"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | 365 Days Refill","0.672","0.48","10","100000","wizsmm","1ea1976c-6fce-480e-a2d0-c1a993fee19c"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | Lifetime Refill","0.742","0.53","10","100000","wizsmm","02fde536-8143-41c0-a02e-0a9f6affddcf"
"facebook","Facebook Live Stream Views [Max: 10K] [Stay: 90 Minutes] [Start Time: INSTANT]","3.2004","2.286","20","20000","wizsmm","cd51b457-b25d-4da9-ad83-672033b45497"
"facebook","Facebook Video Views [EMERGENCY SERVICE] [Max: 20M] [Start Time: 0-1 Hr] [Speed: 50K/D] 💧","0.2757","0.1969","100","20000000","wizsmm","cedda1cc-7f87-40ac-8033-ca92bcc2cd35"
"facebook","Facebook Post Likes [EMOTICONS] [ANGRY 😡] [Refill: 30 Days] [Max: 5K] [Start Time: 1 Hour] [Speed: INSTANT] ♻️","2.45","1.75","100","2000","wizsmm","cf14a26a-7d9d-4683-832e-8a864c2bbde6"
"facebook","Facebook Live Stream Views [Max: 10K] [Stay: 180 Minutes] [Start Time: INSTANT]","6.4008","4.572","20","20000","wizsmm","d0b6e397-cb27-4ea9-bfee-5e641bbb921a"
"facebook","Facebook Video Views [60 Seconds] [Refill: No] [Max: 10M] [Start Time: 1 Hour] [Speed: Up to 100K/Day]","0.6825","0.4875","500","10000000","wizsmm","d12d586e-9bed-4b7f-838d-dcb99031e763"
"facebook","Facebook Post Likes [Wow 😯] [Refill: NO] [Max: 100K] [Start Time: 0 - 1 H] [Speed: 10K/D] 💧⛔","0.3366","0.2404","10","100000","wizsmm","d1d7176c-e82c-4192-b8c3-46b16b12b1a9"
"facebook","Facebook Page Likes [Refill: LIFETIME] [Max: 1M] [Start Time: 0 - 8 Hours] [Speed: 500k/Day] ♻️","1.4","1","100","5000000","wizsmm","d30eb8f5-d65a-42e2-b893-19514e4ed99c"
"facebook","Facebook Page Likes [LATIN AMERICA] [NEED ACCESS] [Lifetime Guaranteed] [Max: 1M] [Start Time: 1 Hour] [Speed: 3K/Day] ♻️","99.12","70.8","2000","1000000","wizsmm","d31e7893-0e80-4d78-8f2a-a3b6e1e9b6e2"
"facebook","Facebook Comments [ Custom ] [ Max 100K ] | HQ Accounts | Drop 0% | Instant Start | No Refill","3.276","2.34","10","10000","wizsmm","e636b07b-9427-45e6-a1c9-48d22860242b"
"facebook","Facebook Comments [ Custom ] [ Max 100K ] | HQ Accounts | Drop 0% | Instant Start | No Refill","3.808","2.72","10","100000","wizsmm","a84bdcf2-77b7-4f11-a411-ddfa2a8bdfe0"
"facebook","Facebook Comments [ Custom ] [ Max 100K ] | HQ Accounts | Drop 0% | Instant Start | No Refill","3.808","2.72","10","100000","wizsmm","6e668947-d3f9-48e7-bea5-41fdf2ba75d0"
"facebook","Facebook Comments [ Random Comments ] [ Max 10M ] | HQ Accounts | Drop 0% | Instant Start | No Refill","3.766","2.69","10","100000","wizsmm","298930db-1ebd-48b7-a126-4c06cdd789f4"
"facebook","Facebook Page/Profile Followers | High Quality | Real Accounts | Fast &amp;amp; Stable 🔥","0.462","0.33","100","10000","wizsmm","f485ebf8-7a65-42b5-b67d-f8118d92c3fe"
"facebook","Facebook Page/Profile Followers | High Quality Real Accounts | Fast &amp;amp; Stable | 30 Days Refill ♻️🔥","0.462","0.33","100","10000","wizsmm","1dd8f3de-e8bc-4830-a441-bb8ee38f2312"
"facebook","Facebook Page/Profile Followers | High Quality | Real Accounts | Fast &amp;amp; Stable 🔥","0.462","0.33","100","10000","wizsmm","2728a722-5233-4a10-ac53-ff4dacf8e48e"
"facebook","Facebook Page/Profile Followers | High Quality Real Accounts | Fast &amp;amp; Stable | 30 Days Refill ♻️🔥","0.504","0.36","100","10000","wizsmm","b489e665-1b34-41d8-a0e3-cbc9ddb6b2ae"
"facebook","Facebook Page/Profile Followers | High Quality | Real Accounts | Fast &amp;amp; Stable 🔥","0.448","0.32","100","100000","wizsmm","460f9658-8bcc-4e21-be57-922b2a061b45"
"facebook","Facebook Live Stream Views [Max: 20K] [Stay: 60 Minutes] [Start Time: INSTANT]","5.6","4","10","50000","wizsmm","d3f687b6-e760-4435-885c-89e91ffa0d28"
"facebook","Facebook Live Stream Views [270 minutes] [Speed: 1000 Per Minute] [Start Time: 0 - 5 Minutes] [Refill: Lifetime]","8.9359","6.3828","10","10000","wizsmm","d67811c1-037a-455c-9be8-3c8e15f67b0b"
"facebook","Facebook Video Views [180 Seconds] [Refill: No] [Max: 10M] [Start Time: 1 Hour] [Speed: Up to 100K/Day]","0.2503","0.1788","500","1000000000","wizsmm","d8f16484-78ad-434c-b06a-b2062eb71b3b"
"facebook","Facebook Post Likes [EU/Asia] [Max:10k] [Refill: 30 Days] [Start Time: 1-12 Hour] [Speed:200/Day]","10.3376","7.384","25","10000","wizsmm","d93f46d4-d689-4d7e-b9de-93a6434205cf"
"facebook","Facebook Live Stream Views [90 minutes] [Speed: 1000 Per Minute] [Start Time: 0 - 5 Minutes] [Refill: Lifetime]","2.9786","2.1276","10","10000","wizsmm","db275ee6-89d3-4c10-aac2-4c6336be3aa2"
"facebook","Facebook Page Likes [ USA 🇺🇸 ] | Real Quality | 30 Days Refill ♻️","18.998","13.57","10","10000","wizsmm","14493615-4817-4ed2-add3-3ad62da8cf19"
"facebook","Facebook Followers [ USA 🇺🇸 ] | Profile/Page | Real Quality | 60 Days Refill ♻️","18.998","13.57","10","5000","wizsmm","e33542c1-ee53-4d0a-8774-01e61c37636f"
"facebook","Facebook Followers [ USA 🇺🇸 ] | Profile/Page | Female | Real Quality | 60 Days Refill ♻️","18.998","13.57","10","5000","wizsmm","8a44778d-5482-41eb-b1e8-98effff324e8"
"facebook","Facebook Page Likes [ USA 🇺🇸 ] | Female | Real Quality | 60 Days Refill ♻️","18.998","13.57","10","5000","wizsmm","6b37b231-9acb-469c-85b8-e750e559ca35"
"facebook","Facebook Post Likes [ USA 🇺🇸 ] | Real Quality | 30 Days Refill ♻️","17.556","12.54","10","6000","wizsmm","7c80f35a-47da-487a-acd1-f44773bf7838"
"facebook","Facebook Post Likes [ USA 🇺🇸 ] | Female | Real Quality | 30 Days Refill ♻️","18.998","13.57","10","3000","wizsmm","f24b0a15-36f8-4f6b-a013-44aaa13492e1"
"facebook","Facebook Post Likes [ USA 🇺🇸 ] | Male | Real Quality | 30 Days Refill ♻️","18.998","13.57","10","3000","wizsmm","8d2b4419-10fb-4b91-9d36-35497e8d1f52"
"facebook","Facebook Post Likes [EMOTICONS] [HAHA 😄] [Refill: No] [Max: 40K] [Start Time: 0 - 1 Hr] [Speed: 5K/DAY] 🔥","1.05","0.75","50","500000","wizsmm","dce4f0f5-85c9-4512-9546-a3bc8992335a"
"facebook","Facebook Live Stream Views [450 minutes] [Speed: 1000 Per Minute] [Start Time: 0 - 5 Minutes] [Refill: Lifetime]","14.8932","10.638","10","10000","wizsmm","dd8208b9-64fd-43de-ae7d-3db2e8e97cd7"
"facebook","Facebook Page Likes + Followers [ Traditional Chinese 🇭🇰 ] | 365 Days Refill ♻️","33.6","24","10","50000","wizsmm","af37d9dc-2bb4-4cfc-b308-e95af7a9d968"
"facebook","Facebook Custom Comments [ Traditional Chinese 🇭🇰 ] | 365 Days Refill ♻️","80.64","57.6","1","1000","wizsmm","5b783fd8-b24b-48d3-b4fb-5df697c343c7"
"facebook","Facebook Post Likes [ Traditional Chinese 🇭🇰 ] | 365 Days Refill ♻️","18.48","13.2","10","10000","wizsmm","f3435b0e-2844-45fb-8afa-974010db843f"
"facebook","Facebook Page Likes [ Japanese 🇯🇵 ] | 300/Day | 365 Days Refill ♻️","29.036","20.74","10","1000","wizsmm","839aeedb-8464-4d0f-b5ba-9842e706be11"
"facebook","Facebook Custom Comments [ Japanese 🇯🇵 ] | 300/Day | 365 Days Refill ♻️","80.64","57.6","1","1000","wizsmm","76a31e4a-b793-424a-b454-46a85d07b696"
"facebook","Facebook Post Likes [ Japanese 🇯🇵 ] | 300/Day | 365 Days Refill ♻️","16.128","11.52","10","1000","wizsmm","9d191d87-fa6e-4ca1-9190-6eb40c83cec7"
"facebook","Facebook Page Followers [Refill: 30 Days] [Max: 1K] [Start Time: 1 Hour] [Speed: 20K/Day] ♻️","4.725","3.375","100","2000","wizsmm","e1314b90-aebc-4922-954b-0808e2970573"
"facebook","🇫🇷 Facebook - Post React 𝐒𝐚𝐝 (😢) - France - Non Drop - 200-300/Day | 30 Days Refill","10.85","7.75","20","10000","wizsmm","cfc31a52-eda6-4329-80aa-f9ae9758f3fd"
"facebook","Facebook Post Reactions | 😢Sad | 🔥𝐈𝐧𝐬𝐭𝐚𝐧𝐭 𝐒𝐭𝐚𝐫𝐭 | 🚀10K/Day | ♻️30 Days Guarantee","1.26","0.9","50","1000000","wizsmm","cfd4953f-adbb-472b-9fac-3289ebbcc232"
"facebook","Facebook Live Stream Views - S4 [ 120 Minutes ]","29.33","20.95","50","2000","wizsmm","d015f75a-1919-4080-a80d-fa305f643f37"
"facebook","Facebook Post Likes [Refill: 30D] [Max: 50k] [Start Time: 0-3 Hrs] [Speed: 10K/Day]","1.4","1","30","10000","wizsmm","e719a8d7-882c-4318-9cff-54273aecaa9e"
"facebook","Facebook Post Likes [Refill: No] [Max: 30K] [Start Time: 0-1 Hr] [Speed: 15K/D]","1.3836","0.9883","10","50000","wizsmm","e8138d2b-cfa2-4821-9844-76f445aec93b"
"facebook","Facebook Video Views [15 Seconds] [Refill: No] [Max: 10M] [Start Time: 1 Hour] [Speed: Up to 100K/Day]","0.5915","0.4225","500","10000000","wizsmm","e83e7040-e8e7-4922-8689-918d34ebe477"
"facebook","💬 Facebook Comments[POST LINK ONLY] [Custom] [PHILIPPINES] [⚡️Speed:1K-5K/Day] [🎯Instant]","67.144","47.96","10","500","wizsmm","d2986179-83ad-490a-a508-9131909efc3c"
"facebook","Facebook Video Views [Super Fast] [Millions Daily] [Instant]","0.14","0.1","100","100000000","wizsmm","d2f22b7e-46cd-4a3f-a18c-2bfd832346d1"
"facebook","Facebook Followers [High Quality] [30 Days Refill] [100K/D] [Instant]","0.952","0.68","50","100000","wizsmm","d30fa337-355a-4b7c-83d0-a5f64ae004c9"
"facebook","Facebook Comments [Custom] [USA] [Max:1K] [Refill: 30 Days] [Start Time: 1-12 Hour] [Speed:200/Day]","141.12","100.8","1","1000","wizsmm","d387218b-2f0a-4372-838d-5c6a0003f947"
"facebook","Facebook Post Likes [EMOTICONS] [HAHA 😂] [Refill: 30 Days] [Max: 5K] [Start Time: 1 Hour] [Speed: INSTANT] ♻️","2.45","1.75","100","2000","wizsmm","e8eecd63-43cc-4c64-9f95-8ade6a02eef1"
"facebook","Facebook Followers [Profile] [Worldwide] [Max:100K] [Refill: 30 Days] [Start Time: 1-6 Hour] [Speed:2K/Day]","1.274","0.91","25","100000","wizsmm","e934e118-148c-48b6-8ba3-dfdef2221298"
"facebook","Facebook Page Likes + Followers [NO REFILL] [Max: 500K] [Start Time: 0 - 3 Hrs] [Speed: 50K/Day]","0.8894","0.6353","100","1000000","wizsmm","ea155304-6d5b-45e3-8ade-2a5377b17da4"
"facebook","Netherlands Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","d3b0dd79-fdee-4585-9321-c224c7665022"
"facebook","Facebook Post Likes [10K] [ Instant ] [ANGRY React-😡]  Lifetime~100% Nondrop","0.826","0.59","50","50000","wizsmm","d982ce09-f3cb-46db-a00a-aa11002df576"
"facebook","🇵🇭 Facebook - Post Likes (𝐀𝐥𝐥 𝐋𝐢𝐧𝐤𝐬) Philippines - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","d4db526f-38ad-4b7f-b196-bfcd31fbbd54"
"facebook","Facebook Event Interested [ Non Drop ] [ 1-5k/day ] 0-10 Hrs","2.436","1.74","100","100000","wizsmm","d4fff712-2344-46e1-8e9c-c8f340b905ba"
"facebook","Facebook Auto Post Likes [PAGES ONLY] [Refill: No] [Max: 100K] [Start Time: 0-1 Hour] [Speed: Up to 20K/Day]","0.42","0.3","10","200000","wizsmm","ecf063d3-7d89-43a7-beb0-a78d5ff637d2"
"facebook","Facebook Followers [Refill: 7D] [Max: 2M] [Start Time: 0-2 Hrs] [Speed: 40K/D] ⛔️💧","0.9765","0.6975","100","1000000","wizsmm","ecf16ed6-7cd9-4e10-8040-00026fc6a615"
"facebook","Facebook Video Views [30 Seconds] [Max: 1M] [Start Time: 0-1 Hr] [Speed: 50K/Day] 💧","1.183","0.845","500","20000000","wizsmm","eda4a415-72c0-4757-a284-d1751e33567e"
"facebook","Finland Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","d54e856e-c7e7-427d-a206-1ea7bff75ecb"
"facebook","🇯🇵 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐇𝐚𝐇𝐚 (😆😆😆) - Japan - Non Drop - 200-300/Day | 30 Days Refill","9.562","6.83","50","10000","wizsmm","d5fd99ab-21b4-4f13-856c-90f7e542eb6b"
"facebook","Facebook Live Stream Views - S7 [ 240 Minutes ]","35.126","25.09","20","20000","wizsmm","d6038436-15f1-46b8-abc5-16a622a1875a"
"facebook","🇵🇭 Facebook - 𝗣𝗼𝘀𝘁 (𝐑𝐚𝐧𝐝𝐨𝐦 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - 𝑴𝒂𝒍𝒆 𝑷𝒓𝒐𝒇𝒊𝒍𝒆 👦 - Philippines - Non Drop - 100-200/Day | 30 Days Refill","23.38","16.7","5","1000","wizsmm","d6e9cf7c-7a6d-469a-a949-237c884d6b35"
"facebook","Live Facebook Views [Stay 24 hours] [⚡Instant]  [⭐Guaranteed Direct]  [MIN 10]","219.1","156.5","10","1000","wizsmm","d8006e42-7739-40b4-9ebc-9b19ac9790a5"
"facebook","Facebook Post Likes [ High Quality ] [ Instant Start ] [ 100% Non Drop ]","0.42","0.3","10","100000","wizsmm","d8404db7-2319-4212-b5ca-096470d37427"
"facebook","Facebook Page Likes [🇺🇸US🇺🇸] [BLACK ] [REAL] [NON DROP] [Start Time: 0-24 Hours]","11.466","8.19","10","500","wizsmm","d86e07c8-ba5e-446a-938d-7a2f9080646d"
"facebook","Facebook Post Reaction | Max 100K | Haha 😀 | Instant Start | No Refill | Speed: 20K/Day","0.672","0.48","10","100000","wizsmm","d87d73ba-e8ef-4873-8795-1ef16b1c8af2"
"facebook","Facebook Followers | HQ+Real | Low Drop | Day 50K | No Refill","0.56","0.4","10","500000","wizsmm","d9538bd1-c073-455c-af98-4773cd06779b"
"facebook","Facebook Profile / Page Followers - [ Max - 100K ] [ Non Drop, 1k-2k/day  ] [ 60 Days Guaranteed ] 12-24 HRS","3.36","2.4","1000","20000","wizsmm","d959710e-932b-4123-ad11-5f66c170d553"
"facebook","Facebook 60K Offline Minutes [Monetization] [24-48 Hours Delivery]","1.498","1.07","1000","1000","wizsmm","d972e921-0335-4fcf-aa80-0b311f096b23"
"facebook","Live Facebook Views [Stay 4 hours] [⚡Instant]  [⭐Guaranteed Direct]  [MIN 10]","30.408","21.72","10","1000","wizsmm","d9781ffc-7b78-4bdb-8a85-85d98448c2c3"
"facebook","🇦🇪 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐒𝐚𝐝 (😢😢😢) - United Arab Emirates - Non Drop - 200-300/Day | 30 Days Refill","11.004","7.86","50","10000","wizsmm","da190bda-ec98-47a9-b0b8-18d9642a039f"
"facebook","Argentina Traffic from Facebook","0.56","0.4","500","1000000","wizsmm","da235b45-03ce-46a1-9697-b6f814041823"
"facebook","Facebook Page Likes [🇹🇭Thailand🇹🇭] [30 Days Refill] 100-1K/D] [0-8/H]","3.136","2.24","100","50000","wizsmm","dad463b2-02c7-48e2-8335-f72286def195"
"facebook","🇵🇭 Facebook 𝐆𝐫𝐨𝐮𝐩 𝐌𝐞𝐦𝐛𝐞𝐫𝐬 - Philippines - Non Drop - 200-500/Day | 30 Days Refill","16.506","11.79","50","10000","wizsmm","dada8a42-486b-4e57-9b7f-1ecb0b1b5c5e"
"facebook","🇺🇸 Facebook Post Likes [ Max - 1k ] [ 30 Days Refill ] 1-12 HRS","11.466","8.19","25","3000","wizsmm","dc062e04-cbf4-4627-8c6b-198cab4875a3"
"facebook","Facebook Live Stream Views - [ 60 Minutes ]","4.396","3.14","50","2000","wizsmm","dc410e49-36b8-4d39-b3be-fad37b40372e"
"facebook","Facebook 𝙂𝙧𝙤𝙪𝙥 𝙈𝙚𝙢𝙗𝙚𝙧𝙨 𝐑𝐞𝐚𝐥 [ Nondrop ] [ Speed : 4k-5k/D [ Lifetime Guarantee ]","1.974","1.41","100","150000","wizsmm","dd522a04-bc91-4c68-9fbf-7f135b1be867"
"facebook","Facebook Post Likes [EMOTICONS] [SAD 😢] [Refill: NO] [Max: 20K] [Start Time: 1 Hour] [Speed: 10K/DAY] 🔥","0.3454","0.2467","10","200000","wizsmm","f3c97c56-a52e-41d7-b544-09fdd1ed91ec"
"facebook","Facebook Post Likes [Refill: No] [Max: 100K] [Start Time: 0-1 Hour] [Speed: Up to 20K/Day]","0.8837","0.6312","10","200000","wizsmm","f4070873-bf01-4ffa-a93d-3e6d3a778453"
"facebook","Facebook Live Stream Views - S1 [ 270 Minutes ]","133.756","95.54","50","2000","wizsmm","dd7f3007-c84d-48ad-848c-07e2a6e4350f"
"facebook","Facebook Page Reviews [🇹🇭Thailand🇹🇭] [30 Days Refill] 100-1K/D] [0-8/H]","43.82","31.3","100","50000","wizsmm","dd80bef7-ddc9-46ae-9b78-c06f8fe3e7da"
"facebook","Facebook 60K Minutes [Monetization] [50-100K/D] [0-48/H] [120+ Minutes]","1.414","1.01","1000","1000","wizsmm","dd8bc18b-6ed9-46a5-8ec1-45e03ffc2c5a"
"facebook","Facebook Post Share - [ Overflow ] [ 1k/day ] [ Accepted All Links ]  [ 1k/day ] [ 60 Days Refill ] INSTANT","8.134","5.81","25","300000","wizsmm","dee1fcc7-b070-4350-aa58-5c5350c0b731"
"facebook","Facebook Live Stream Views [Max: 20K] [Stay: 4 Hrs] [Start Time: INSTANT]","22.4","16","10","50000","wizsmm","f6032824-f8f3-4c2e-9ab0-2c0fc2306423"
"facebook","Facebook Post Shares [Max: 1M] [Refill: No] [Start Time: 0 - 3 Hours] [Speed: 500K/Day]","1.476","1.0543","10","10000000","wizsmm","f7128c2a-c89d-419d-8754-2eb88bec18c7"
"facebook","Facebook Live Stream Views [Max: 20K] [Stay: 6 Hrs] [Start Time: INSTANT]","33.6","24","10","50000","wizsmm","f718d41b-2592-4d7a-8791-3254733e2010"
"facebook","🇨🇦 Facebook - 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 React 𝐋𝐨𝐯𝐞 (❤️❤️❤️) - Canada - Non Drop - 200-300/Day | 30 Days Refill","8.134","5.81","50","10000","wizsmm","dfbd3a31-26d6-45c8-a2db-79cc10715475"
"facebook","Facebook Post Reaction | Max 100K |  Wow 😲  | Instant Start | No Refill | Speed: 20K/Day","0.672","0.48","10","100000","wizsmm","e0836f31-6ee4-4b7b-b352-e3fcb3556a8f"
"facebook","Facebook Group Members - [ 1-3K/day ] [ 30 Days Refill ] 0-12HRS","2.156","1.54","100","100000","wizsmm","e1403618-860f-441d-abfe-543d8daa3834"
"facebook","Facebook Post Likes [EMOTICONS] [HAHA 😀] [Refill: NO] [Max: 20K] [Start Time: 1 Hour] [Speed: 10K/DAY] 🔥","0.3454","0.2467","10","200000","wizsmm","f7f7f453-1003-4164-abce-8576bd9e5d02"
"facebook","Facebook Post Reaction [😮WoW😮] [🇹🇭Thailand🇹🇭] [Refill: No] [Start Time: 1 - 12 Hour] [Speed:100/Day]","1.344","0.96","100","50000","wizsmm","e19c76bc-734d-402e-bdb3-cfe317c6687e"
"facebook","🇫🇷 Facebook - 𝗣𝗼𝘀𝘁 (𝗘𝗺𝗼𝗷𝗶 𝗖𝗼𝗺𝗺𝗲𝗻𝘁𝘀) - France - Non Drop - 100-200/Day | 30 Days Refill","21.7","15.5","5","1000","wizsmm","e260b24e-149a-45de-98ab-a989dc6bf567"
"facebook","Facebook Page Review - [ Yes Recommend, With Custom Comments ] [ 100/day ] INSTANT-6HRS","17.57","12.55","10","1000","wizsmm","e2821df5-b660-48cd-a1d1-48ae307d64a1"
"facebook","Facebook Page Likes + Followers - [ Max - 1M ] [ 2k-3k/day ] [ 30 Days Guaranteed ] 1-2 HRS","1.89","1.35","10","100000000","wizsmm","e29d09c7-1ae3-45a6-8d06-d34706c77a0b"
"facebook","Facebook Reels Views [Max: 1M] [Start Time: 0-1 Hr] [Speed: Up to 200K/D] 💧","0.1225","0.0875","100","1000000","wizsmm","f9c10d78-88d6-4849-b358-bfff5d549b59"
"facebook","Facebook Live Stream Views [Max: 2K] [Stay: 60 Minutes] [Start Time: INSTANT]","4.5343","3.2388","10","500","wizsmm","fa43becb-ea4e-4feb-83e9-6a12e9c6d73f"
"facebook","Facebook Live Stream Views [Max: 500] [Stay: 50 Minutes] [Start Time: INSTANT]","37.786","26.99","20","500","wizsmm","fa9337aa-d04e-4b24-bfe3-66f8ca4e36cd"
"facebook","🇨🇦 Facebook - Post React 𝐒𝐚𝐝 (😢)	 - Canada - Non Drop - 200-300/Day | 30 Days Refill","8.134","5.81","50","10000","wizsmm","e3f19121-ad09-425d-82ee-ff98ab2ffe71"
